ticker,signal_date,exit_date,closed,entry,exit,r0,R,move_pct,peak_pct,peak_R,held,r0_pct,er22,er55,fresh,dd_pct,hi_age,atr_pct,dev,selfvol,tier,mae_R,mae_low_R,mae_atr,mae_low_atr,breadth,regime
LMT,2025-09-29,2025-10-21,1,491.98,489.5,28.7391,-0.086,-0.5,4.52,0.775,16,5.842,0.5079213427893011,0.10760298253851801,0.0,0.0,1,1.537,2.956791108679766,-0.14027989811972696,strong,-0.086,-0.323,0.328,1.226,0.8893,bull
NI,2025-09-29,2025-12-08,1,43.21,41.32,2.2948,-0.824,-4.37,2.22,0.418,49,5.311,0.06943191320520684,0.15319856454413744,0.945,1.75,39,1.86,2.7758522317085212,0.05990527232166576,mid,-0.824,-0.837,2.351,2.388,0.8893,bull
PPL,2025-09-29,2025-11-04,1,37.08,36.25,1.4257,-0.582,-2.24,2.4,0.624,26,3.845,0.09127060716634763,0.17863963477849656,1.016,1.4,32,1.381,2.0507143584336553,-0.07923175060303544,mid,-0.582,-0.884,1.621,2.461,0.8893,bull
CRWV,2025-09-30,2025-11-06,1,136.85,106.93,31.6891,-0.944,-21.86,4.55,0.197,27,23.156,0.3102569496610729,0.014018345154224789,1.468,10.32,34,7.638,2.239904502976646,-0.005050918637073076,strong,-0.944,-1.033,2.862,3.133,0.8893,bull
LNT,2025-09-30,2025-12-03,1,67.41,66.38,3.1911,-0.323,-1.53,3.06,0.646,45,4.734,0.29397279890842787,0.1801194157934764,0.214,0.28,26,1.32,3.1114667956844557,-0.08511335174719592,strong,-0.345,-0.511,1.236,1.832,0.8893,bull
NWE,2025-09-30,2025-12-18,1,58.61,64.24,2.8747,1.958,9.61,17.88,3.646,56,4.905,0.11733051590408969,0.21468939034331747,0.433,0.63,26,1.457,1.966928578393625,-0.08019919415029186,weak,-0.55,-0.692,1.85,2.331,0.8893,bull
TEVA,2025-09-30,2026-03-03,1,20.2,32.28,2.694,4.484,59.8,79.46,5.958,105,13.336,0.2553189282783374,0.21624718453292982,0.0,0.0,12,3.246,1.8657158812297772,0.1243530741108072,mid,-0.464,-0.509,1.906,2.089,0.8893,bull
AVTR,2025-10-01,2025-10-29,1,13.67,11.58,1.3399,-1.56,-15.29,14.12,1.44,20,9.802,0.028248549519856152,0.04667766315998075,1.447,5.21,47,3.741,2.2185115503315997,-0.05198287780266919,mid,-1.56,-1.59,4.087,4.165,0.8381,bull
CEG,2025-10-01,2025-11-13,1,350.9,335.74,44.8817,-0.338,-4.32,15.12,1.182,31,12.79,0.2976418939681889,0.10664635128644241,0.601,2.19,41,3.685,2.187237346996609,0.05621651314707221,strong,-0.338,-0.418,1.172,1.452,0.8381,bull
ALKS,2025-10-02,2025-11-14,1,31.26,29.04,4.1589,-0.534,-7.1,8.16,0.613,31,13.304,0.11907815221131568,0.06535532392104229,0.0,0.0,1,3.238,3.0829479050170776,0.04970772135318602,mid,-0.534,-0.906,2.193,3.725,0.8893,bull
FORM,2025-10-02,2026-01-30,1,39.42,70.49,6.076,5.114,78.82,111.72,7.248,82,15.414,0.5811737565017276,0.10359711308839074,0.0,0.0,1,3.793,4.075339636943728,0.05273969964811798,strong,-0.211,-0.375,0.856,1.525,0.8893,bull
GRMN,2025-10-02,2025-10-29,1,257.74,219.61,16.7665,-2.274,-14.79,0.79,0.121,19,6.505,0.44303810605280936,0.2330010643809473,0.0,0.0,1,1.712,4.228569889173928,-0.047780461695077436,mid,-2.274,-2.647,8.642,10.058,0.8893,bull
TXT,2025-10-02,2025-10-10,1,86.35,81.53,3.5676,-1.351,-5.58,1.15,0.277,6,4.132,0.38228722037118057,0.04531474119416261,1.365,2.29,50,1.697,2.4475040475461025,-0.09832689360662661,strong,-1.351,-1.39,3.29,3.385,0.8893,bull
ARQQ,2025-10-03,2025-10-22,1,49.92,35.08,17.6762,-0.84,-29.73,16.73,0.472,13,35.409,0.5136827054697116,0.09224960836016717,0.0,0.0,1,7.869,3.5706634765748504,0.1954139684220899,strong,-0.84,-0.923,3.778,4.155,0.8996,bull
ASTS,2025-10-03,2025-11-06,1,67.76,65.28,19.7145,-0.126,-3.66,41.22,1.417,24,29.095,0.42320690971573127,0.10404683180543343,0.0,0.0,1,6.465,4.9493392763665724,0.2339621374288816,strong,-0.126,-0.138,0.566,0.621,0.8996,bull
CIFR,2025-10-03,2025-11-14,1,14.7,14.36,5.7169,-0.059,-2.31,68.1,1.751,30,38.89,0.43613514004278847,0.3432836133664668,0.0,0.0,8,8.642,2.462578666432583,0.58465578319293,mid,-0.059,-0.201,0.268,0.905,0.8996,bull
COIN,2025-10-03,2025-10-10,1,380.02,357.01,14.2558,-1.614,-6.05,1.91,0.509,5,3.751,0.40295573549441416,0.06775140394487231,3.117,11.37,54,4.028,3.5087459107648007,-0.045512858373968124,weak,-1.614,-1.991,1.503,1.855,0.8996,bull
ENTG,2025-10-03,2025-10-10,1,98.61,83.64,14.5029,-1.032,-15.18,1.67,0.114,5,14.707,0.4699090563407654,0.08346683377223488,0.0,0.0,1,3.607,2.328199894007691,-0.03386953163590134,strong,-1.032,-1.033,4.209,4.211,0.8996,bull
ERIC,2025-10-03,2025-11-18,1,8.42,9.5,0.465,2.322,12.83,21.97,3.978,32,5.523,0.3333333333333333,0.2751322844765274,0.0,0.0,1,1.453,2.6557076023981443,-0.11282568847769314,mid,-0.538,-0.645,2.043,2.451,0.8996,bull
LUNR,2025-10-03,2025-11-04,1,11.44,10.4,0.5565,-1.869,-9.09,21.07,4.33,22,4.865,0.7061611438669918,0.048128370124028104,3.575,16.08,51,5.257,3.1448891261756007,-0.1773842411297003,weak,-1.869,-2.318,1.729,2.145,0.8996,bull
PCG,2025-10-03,2025-11-21,1,15.9,15.67,1.8766,-0.123,-1.45,5.72,0.485,35,11.803,0.10597290608712653,0.22837366017414623,0.0,0.0,16,2.843,1.8639228349767496,0.03538870118284265,weak,-0.123,-0.197,0.509,0.819,0.8996,bull
BKV,2025-10-06,2025-10-10,1,24.4,20.43,3.1314,-1.268,-16.27,0.0,0.0,4,12.834,0.25292724250696047,0.10366972982758006,0.0,0.0,1,3.114,2.4531322577005996,0.00062237055728942,strong,-1.268,-1.274,5.225,5.251,0.8873,bull
EXC,2025-10-06,2025-10-31,1,45.69,46.12,2.3041,0.187,0.94,5.58,1.107,19,5.043,0.3821139522535889,0.12174359030519401,0.303,0.44,41,1.442,2.822524275387524,-0.0689137135945771,strong,0.0,0.0,0.0,0.0,0.8873,bull
LOGI,2025-10-06,2025-10-10,1,114.21,101.71,6.7012,-1.865,-10.94,0.0,0.0,4,5.867,0.34162590427435713,0.27253987899964527,0.0,0.0,10,1.544,2.3312093496486663,-0.0712842850031774,mid,-1.865,-1.88,7.088,7.145,0.8873,bull
MU,2025-10-06,2025-11-20,1,190.96,201.37,29.3924,0.354,5.45,32.65,2.121,33,15.392,0.6795275881044224,0.42418700741890997,0.0,0.0,1,3.787,4.180609621675812,0.31568795047564846,mid,-0.318,-0.386,1.294,1.569,0.8873,bull
NOK,2025-10-06,2025-11-13,1,4.95,6.78,0.3574,5.12,36.97,56.97,7.89,28,7.221,0.30973452821167863,0.06578941176802751,0.0,0.0,1,1.9,2.631300616815862,-0.05843468603050617,strong,0.0,0.0,0.0,0.0,0.8873,bull
NTR,2025-10-06,2025-10-16,1,60.37,56.42,4.642,-0.851,-6.54,1.23,0.159,8,7.689,0.17832728720456142,0.009863032482206262,0.618,1.53,52,2.494,1.9082765276104918,0.14293342821229738,mid,-0.851,-0.944,2.624,2.909,0.8873,bull
SO,2025-10-06,2025-10-24,1,95.49,95.88,3.2116,0.121,0.41,4.43,1.317,14,3.363,0.29193523379183556,0.04299412208357836,1.034,1.25,44,1.216,2.2692811919259093,-0.09839840216239448,strong,0.0,-0.059,0.0,0.164,0.8873,bull
VVX,2025-10-06,2025-11-13,1,60.26,54.34,5.9167,-1.001,-9.82,1.83,0.186,28,9.819,0.18621757874850692,0.19218241189525906,1.109,3.54,34,3.277,2.0199776366561997,0.004134191988758973,mid,-1.001,-1.47,2.998,4.406,0.8873,bull
ARM,2025-10-07,2025-11-11,1,159.345,149.74,14.1134,-0.681,-6.03,12.1,1.366,25,8.857,0.3135412258502255,0.015468703409072889,1.498,4.96,50,3.414,2.1452023005206877,-0.05660286349605792,strong,-0.681,-0.925,1.766,2.4,0.8873,bull
DUK,2025-10-07,2025-11-03,1,125.56,123.67,4.5187,-0.418,-1.51,2.76,0.768,19,3.599,0.2571426986099838,0.1172018324285421,0.971,1.23,42,1.272,2.1330407357462517,-0.08633786453011216,strong,-0.418,-0.728,1.183,2.06,0.8873,bull
PTEN,2025-10-07,2025-10-10,1,5.93,5.37,0.4842,-1.157,-9.44,0.0,0.0,3,8.165,0.10399988098146801,0.014285699688659417,2.127,8.5,49,4.282,1.7880313338111817,-0.0986787501919727,mid,-1.157,-1.219,2.206,2.324,0.8873,bull
SHEL,2025-10-07,2025-10-10,1,74.91,71.42,3.951,-0.883,-4.66,0.0,0.0,3,5.274,0.23425326840351587,0.15014718452659492,0.0,0.0,1,1.388,2.6915738821453554,-0.03404565707952156,mid,-0.883,-0.888,3.357,3.376,0.8873,bull
AUGO,2025-10-08,2025-10-22,1,37.82,32.94,6.7693,-0.721,-12.9,5.66,0.316,10,17.899,0.34258752386171987,0.3563511639242639,0.0,0.0,6,4.447,2.159486149745663,0.1976088111843688,mid,-0.721,-0.993,2.902,3.996,0.877,bull
CRWD,2025-10-08,2025-11-20,1,127.4875,125.3275,16.3141,-0.132,-1.69,9.33,0.729,31,12.797,0.4245425290556939,0.09296965088193439,0.0,0.0,14,3.104,2.2427811540315594,0.014949434844544918,strong,-0.425,-0.53,1.751,2.183,0.877,bull
GSAT,2025-10-08,2025-12-17,1,45.53,56.91,9.0251,1.261,24.99,61.83,3.119,49,19.822,0.2494249121416184,0.3382682081616465,0.0,0.0,2,4.953,4.279868358317298,0.32318045438800214,mid,-0.442,-0.557,1.769,2.23,0.877,bull
IBKR,2025-10-08,2025-11-17,1,72.05,63.41,8.9294,-0.968,-11.99,1.43,0.115,28,12.393,0.5194685504686863,0.18645372478223338,0.0,0.0,4,2.998,2.835578675639431,0.10086155143271025,strong,-0.968,-1.018,4.0,4.208,0.877,bull
WCC,2025-10-08,2025-12-18,1,224.25,244.49,19.7724,1.024,9.03,23.71,2.689,50,8.817,0.09562887929052434,0.10021399623246464,1.05,2.94,29,2.842,1.6966739159041762,0.06284230996958273,mid,-0.807,-0.853,2.504,2.645,0.877,bull
ANAB,2025-10-13,2026-06-01,1,21.64,53.14,5.8228,5.41,145.56,222.46,8.268,158,26.907,0.3767290101232265,0.1287914313492968,0.0,0.0,8,5.979,3.4666445310128764,0.21581976787871815,strong,-0.07,-0.251,0.314,1.128,0.707,bull
TECK,2025-10-13,2025-11-18,1,44.57,39.08,6.9148,-0.794,-12.32,0.0,0.0,26,15.514,0.1660012521268639,0.2836480982428629,0.0,0.0,8,3.82,1.7396057625170689,0.15633017951023742,mid,-0.794,-0.865,3.225,3.513,0.707,bull
BLK,2025-10-14,2025-10-28,1,1194.26,1124.95,103.1164,-0.672,-5.8,0.7,0.081,10,8.634,0.24872690963554667,0.127340440870092,0.0,0.0,6,2.313,1.602932820656879,0.22872980411958665,mid,-0.672,-0.72,2.509,2.688,0.707,bull
EQIX,2025-10-14,2025-11-13,1,817.42,786.54,53.2289,-0.58,-3.78,3.5,0.537,22,6.512,0.18597867889863434,0.05915095394317192,0.19,0.35,54,1.804,1.9105141658307863,-0.11424758870185125,mid,-0.58,-0.69,2.094,2.492,0.707,bull
ORLA,2025-10-14,2025-10-27,1,13.13,10.32,3.4548,-0.813,-21.4,3.66,0.139,9,26.312,0.1465919802647244,0.1616522485611236,0.0,0.0,21,5.847,2.8988151472617436,0.22792766681043153,mid,-0.813,-0.955,3.66,4.298,0.707,bull
PNW,2025-10-14,2025-10-29,1,93.45,89.12,3.7183,-1.165,-4.63,0.28,0.07,11,3.979,0.2948425497556799,0.12230202288740057,1.023,1.46,47,1.433,3.6157132724019085,-0.045309547326089605,strong,-1.165,-1.218,3.234,3.383,0.707,bull
AEVA,2025-10-15,2025-11-06,1,19.19,12.94,5.9794,-1.045,-32.57,0.0,0.0,16,31.159,0.17695472374284324,0.030564451083206663,1.186,10.47,55,9.402,1.4443161158548503,0.011629978716181988,mid,-1.045,-1.284,3.464,4.256,0.7193,bull
AMD,2025-10-15,2025-11-19,1,238.6,223.55,54.8835,-0.274,-6.31,10.78,0.469,25,23.002,0.5528270264464643,0.23474328695724084,0.0,0.0,5,5.112,4.675954374512122,0.49632082561583757,mid,-0.274,-0.344,1.234,1.549,0.7193,bull
MARA,2025-10-15,2025-11-04,1,22.84,16.62,7.2337,-0.86,-27.23,0.0,0.0,14,31.671,0.397590375289219,0.2315124003869415,0.0,0.0,1,7.038,2.5281757443749564,0.29337139366216824,mid,-0.86,-0.871,3.869,3.919,0.7193,bull
MXL,2025-10-15,2025-11-13,1,17.4,13.78,4.3369,-0.835,-20.8,2.47,0.099,21,24.925,0.07104787613551591,0.003693070800188559,0.198,1.16,55,5.794,1.2333923749185303,0.17817948374627623,mid,-0.835,-0.846,3.591,3.64,0.7193,bull
BHE,2025-10-16,2025-12-17,1,41.35,44.18,4.6524,0.608,6.84,18.91,1.681,43,11.251,0.09776215452863171,0.05346639468350534,0.519,1.62,34,3.124,2.139257188810032,0.10190324558238428,mid,0.0,-0.011,0.0,0.039,0.668,bull
NVTS,2025-10-16,2025-11-04,1,15.63,10.46,5.4166,-0.954,-33.08,9.4,0.271,13,34.655,0.7651217779545784,0.4195316095730837,0.0,0.0,1,7.701,6.218961451621854,0.6157089158921287,mid,-0.954,-1.001,4.295,4.503,0.668,bull
ON,2025-10-16,2025-11-04,1,52.97,48.28,3.3146,-1.415,-8.85,3.98,0.637,13,6.258,0.11827954143722363,0.08040516458596192,2.625,10.71,55,4.474,1.3326486897719305,0.06851095207069924,mid,-1.415,-1.539,1.979,2.152,0.668,bull
STM,2025-10-16,2025-10-23,1,29.34,25.26,3.4559,-1.181,-13.91,4.09,0.347,5,11.779,0.17979463659194528,0.13309207325906866,0.0,0.0,16,2.837,1.0706030795360457,-0.0005777825244978052,mid,-1.181,-1.224,4.902,5.083,0.668,bull
AHR,2025-10-17,2025-12-11,1,43.39,46.7,3.0792,1.075,7.63,17.03,2.4,38,7.097,0.13459628037880805,0.24830133145622665,0.274,0.56,27,2.015,2.0204048178730676,0.013756827486996581,weak,-0.422,-0.559,1.487,1.967,0.6803,bull
HLN,2025-10-17,2025-10-20,1,9.48,9.41,0.0765,-0.915,-0.74,0.0,0.0,1,0.807,0.03809522944512463,0.009416056506396625,3.304,5.15,41,1.628,3.285027303135979,-0.01840489894607833,weak,-0.915,-1.556,0.454,0.771,0.6803,bull
MCD,2025-10-17,2025-10-29,1,308.09,302.35,4.4993,-1.276,-1.86,0.66,0.449,8,1.46,0.07382854699965916,0.07210923328221461,2.742,3.68,31,1.38,1.6493977629893335,-0.0731257275574535,mid,-1.276,-1.527,1.35,1.616,0.6803,bull
RPRX,2025-10-17,2025-12-31,1,37.01,38.64,1.2874,1.266,4.4,10.19,2.928,51,3.478,0.1884453105774039,0.009929023265478093,1.993,3.75,52,1.925,1.5706086908671182,-0.04051682180484506,mid,-0.466,-0.851,0.842,1.537,0.6803,bull
AMGN,2025-10-20,2025-12-08,1,303.33,321.23,21.049,0.85,5.9,13.89,2.002,34,6.939,0.3275365985219562,0.035767636020434396,0.488,1.04,54,2.112,2.125696394844377,-0.01636736298045649,strong,-0.578,-0.728,1.899,2.392,0.7664,bull
BNTX,2025-10-20,2025-11-07,1,107.95,103.14,6.4622,-0.744,-4.46,0.0,0.0,14,5.986,0.46263929867759124,0.006724733383338063,2.18,6.38,45,3.077,1.7108438328591975,-0.07960618129564256,strong,-0.744,-1.217,1.448,2.368,0.7664,bull
CNP,2025-10-20,2025-10-31,1,40.22,38.24,2.4565,-0.806,-4.92,0.0,0.0,9,6.108,0.30410173954331593,0.09149901761023696,0.0,0.0,3,1.607,1.8098992929229147,0.001888019377939365,strong,-0.806,-0.806,3.063,3.063,0.7664,bull
DIOD,2025-10-20,2025-11-07,1,57.14,44.28,8.9358,-1.439,-22.51,2.17,0.139,14,15.638,0.020365892117985625,0.13336571281942675,0.0,0.0,22,3.852,1.8270020655801011,0.1049330881738435,mid,-1.439,-1.552,5.842,6.301,0.7664,bull
ELAN,2025-10-20,2025-12-09,1,21.72,20.43,2.6867,-0.48,-5.94,7.87,0.636,35,12.37,0.409374979510896,0.4364338047173462,0.0,0.0,1,2.992,2.6082459498048194,0.1584004114206521,mid,-0.48,-0.488,1.985,2.016,0.7664,bull
KLAC,2025-10-20,2026-02-02,1,115.289,141.045,15.9996,1.61,22.34,46.13,3.324,71,13.878,0.20270279125625099,0.25330370543712155,0.0,0.0,10,3.389,1.9764920708895304,0.26248979785588866,mid,-0.349,-0.506,1.427,2.071,0.7664,bull
MKSI,2025-10-20,2026-03-06,1,141.58,210.0,23.8384,2.87,48.33,85.72,5.091,94,16.837,0.14659293952079658,0.30535926904380994,0.0,0.0,10,4.168,1.884444899840941,0.2250168352204669,weak,-0.3,-0.456,1.213,1.84,0.7664,bull
POR,2025-10-20,2025-12-08,1,45.03,48.18,2.3515,1.34,7.0,12.86,2.462,34,5.222,0.28222998059422433,0.17328173702166458,0.0,0.0,1,1.374,2.452244049548712,-0.09829639163906201,strong,-0.038,-0.204,0.145,0.776,0.7664,bull
TFII,2025-10-20,2025-11-06,1,96.28,85.58,10.8011,-0.991,-11.11,0.0,0.0,13,11.218,0.052045519019768054,0.12543668243362285,0.497,1.53,40,3.094,1.877620659760551,0.06580783811048785,mid,-0.991,-1.145,3.592,4.153,0.7664,bull
TNK,2025-10-20,2025-12-01,1,55.47,55.53,6.2702,0.01,0.11,13.63,1.206,29,11.304,0.033707853610313976,0.2429677638284033,0.677,2.22,25,3.3,2.3172659935770055,0.11248259577702124,weak,-0.268,-0.352,0.918,1.207,0.7664,bull
VTRS,2025-10-20,2026-02-27,1,10.31,14.93,0.3805,12.142,44.81,56.45,15.296,89,3.691,0.18367386658673965,0.21126765103786652,2.122,4.68,41,2.285,1.7340572966315908,-0.0753175742658243,mid,-0.526,-1.025,0.849,1.656,0.7664,bull
AXP,2025-10-21,2025-11-17,1,355.22,341.25,37.7572,-0.37,-3.93,4.94,0.465,19,10.629,0.14521117628441751,0.27944739756467724,0.0,0.0,1,2.534,2.480251165557747,0.20930449535824946,weak,-0.37,-0.419,1.552,1.758,0.7193,bull
CGNX,2025-10-21,2025-10-30,1,48.27,41.31,7.1349,-0.975,-14.42,0.17,0.011,7,14.781,0.08593375432335212,0.17117112988993036,0.0,0.0,1,3.627,1.5086540830896218,0.295969942791386,mid,-0.975,-1.127,3.976,4.593,0.7193,bull
ESE,2025-10-21,2025-12-03,1,220.27,201.15,23.7681,-0.804,-8.68,1.86,0.172,30,10.79,0.17316223848714998,0.19635043171926633,0.225,0.62,23,2.739,1.520552357166475,0.13335859145953366,mid,-0.804,-0.853,3.169,3.362,0.7193,bull
FERG,2025-10-21,2025-11-17,1,244.68,235.69,20.9182,-0.43,-3.67,3.86,0.452,19,8.549,0.25763428347818923,0.11483961036211832,0.0,0.0,1,2.288,2.1991513182431635,0.093280095226278,strong,-0.43,-0.453,1.606,1.692,0.7193,bull
ST,2025-10-21,2025-11-17,1,32.43,28.81,2.8504,-1.27,-11.16,0.65,0.074,19,8.789,0.09847201555671774,0.07713130298725335,1.462,4.71,38,3.332,1.4909160879775394,0.0754268454776541,mid,-1.27,-1.277,3.35,3.369,0.7193,bull
FTI,2025-10-23,2026-05-27,1,40.92,67.41,4.7274,5.604,64.74,88.15,7.63,147,11.553,0.08522263958258397,0.19279284381644793,0.408,1.27,31,3.111,2.5922628910674286,0.1679578858389421,mid,-0.302,-0.393,1.123,1.461,0.8627,bull
SARO,2025-10-23,2025-11-13,1,28.93,25.58,3.7998,-0.882,-11.58,0.03,0.003,15,13.134,0.18322701501311237,0.035375298280260016,0.032,0.1,51,3.221,1.7961628829874752,0.10466309946507146,mid,-0.882,-0.924,3.596,3.767,0.8627,bull
SHEL,2025-10-23,2025-11-19,1,75.72,73.67,4.3417,-0.472,-2.71,1.7,0.297,19,5.734,0.22692719812023707,0.10456738842528455,0.0,0.0,12,1.509,2.575787884198528,0.03398394690773543,mid,-0.472,-0.567,1.794,2.153,0.8627,bull
SLB,2025-10-23,2026-03-12,1,36.01,44.56,3.0451,2.808,23.74,43.99,5.202,95,8.456,0.12520569992650263,0.11999991280691964,1.252,3.58,38,2.927,2.1120629307945626,0.013999601373438031,mid,-0.269,-0.447,0.778,1.29,0.8627,bull
UCTT,2025-10-23,2025-11-13,1,29.88,24.38,6.9131,-0.796,-18.41,1.77,0.077,15,23.136,0.06659725317888236,0.20923156820448094,0.0,0.0,6,5.141,1.1248218021645089,0.17760912351541047,weak,-0.796,-0.866,3.58,3.899,0.8627,bull
CRDO,2025-10-24,2025-11-20,1,155.55,134.73,31.4663,-0.662,-13.38,20.62,1.019,19,20.229,0.041947091457599624,0.12091813109920167,1.783,11.98,26,7.445,1.03342488895523,0.32627439564719896,mid,-0.662,-0.747,1.798,2.029,0.9016,bull
DLR,2025-10-24,2025-10-29,1,179.28,167.14,15.0825,-0.805,-6.77,0.0,0.0,3,8.413,0.179310153023718,0.08031528428488241,0.0,0.0,14,2.246,1.5137121629206165,0.07651432084596266,mid,-0.805,-0.882,3.015,3.303,0.9016,bull
GEHC,2025-10-24,2025-11-07,1,78.14,73.05,5.2158,-0.976,-6.51,1.61,0.242,10,6.675,0.18891901302922004,0.1249999492006141,0.813,1.84,33,2.282,2.0242173747508065,-0.05442209749468885,mid,-0.976,-1.044,2.854,3.054,0.9016,bull
GOOGL,2025-10-24,2026-02-11,1,259.92,310.96,23.3973,2.181,19.64,32.23,3.58,74,9.002,0.20305098560401627,0.410888175756826,0.0,0.0,4,2.425,2.0046974427406745,0.14766594286168755,mid,0.0,0.0,0.0,0.0,0.9016,bull
GRDN,2025-10-24,2026-01-16,1,28.53,27.03,2.3778,-0.631,-5.26,10.59,1.27,57,8.334,0.23868340293916282,0.2718677329012843,1.977,7.49,31,4.024,3.056979519092632,0.04804020691990796,mid,-0.631,-0.702,1.307,1.455,0.9016,bull
LRCX,2025-10-24,2025-11-18,1,151.68,143.24,23.8744,-0.354,-5.56,9.68,0.615,17,15.74,0.2914170805601896,0.3454785172385988,0.0,0.0,14,3.879,1.8493812055464494,0.36617938609014433,mid,-0.354,-0.385,1.434,1.56,0.9016,bull
RMBS,2025-10-24,2025-11-18,1,105.42,87.7,17.5202,-1.011,-16.81,7.77,0.467,17,16.619,0.0822373186915329,0.2212600004983038,0.615,2.96,26,4.904,1.260737207727466,0.2409688415460216,weak,-1.011,-1.046,3.427,3.544,0.9016,bull
SNOW,2025-10-24,2025-11-20,1,257.94,244.66,35.9462,-0.369,-5.15,7.44,0.534,19,13.936,0.3311486360809051,0.19873524000491877,0.0,0.0,1,3.404,2.045331035130123,0.10741189707133358,strong,-0.369,-0.41,1.512,1.678,0.9016,bull
AVGO,2025-10-27,2025-11-13,1,362.05,339.98,38.916,-0.567,-6.1,6.61,0.615,13,10.749,0.18186260912079497,0.16589164997976463,1.015,3.48,33,3.501,1.5776561046333573,0.11393267345749347,mid,-0.567,-0.717,1.741,2.2,0.8425,bull
CROX,2025-10-27,2025-11-04,1,87.29,78.7,7.8824,-1.09,-9.84,0.0,0.0,6,9.03,0.2402889795946498,0.1284237542045819,1.417,4.61,39,3.37,1.5715701359007361,-0.1437377761739428,mid,-1.09,-1.119,2.92,2.998,0.8425,bull
CRUS,2025-10-27,2025-11-05,1,132.82,119.42,15.4639,-0.867,-10.09,1.65,0.142,7,11.643,0.15041687495181957,0.28375748522550953,0.0,0.0,2,2.801,1.9106665901030944,0.06503149055849988,mid,-0.867,-1.062,3.602,4.417,0.8425,bull
CSCO,2025-10-27,2026-01-02,1,71.39,76.04,3.7938,1.226,6.51,12.41,2.335,46,5.314,0.25358146692994243,0.0113058616285366,0.836,1.49,55,1.793,1.670389446742362,0.03419416449310608,strong,-0.092,-0.224,0.273,0.664,0.8425,bull
MS,2025-10-27,2025-11-21,1,166.02,158.17,14.3037,-0.549,-4.73,2.35,0.273,19,8.616,0.14683289178465947,0.2527109340429566,0.0,0.0,1,2.308,2.0666227594202056,0.15296612416903344,weak,-0.549,-0.754,2.049,2.816,0.8425,bull
ROK,2025-10-27,2025-12-31,1,361.53,389.07,29.3473,0.938,7.62,14.25,1.756,45,8.118,0.2680799637137404,0.1381295739872508,0.0,0.0,2,2.157,1.7300918908726617,0.02715819171960243,strong,-0.057,-0.253,0.215,0.952,0.8425,bull
TK,2025-10-27,2025-12-01,1,9.27,9.35,1.1268,0.071,0.86,13.16,1.083,24,12.155,0.2155689939276058,0.2666667542019892,0.0,0.0,1,2.936,3.674669804457488,0.09843004863311489,mid,0.0,-0.124,0.0,0.514,0.8425,bull
DHT,2025-10-28,2025-12-09,1,12.9,12.52,1.3379,-0.284,-2.95,6.43,0.62,29,10.371,0.13563195812077547,0.16746410260622288,0.585,1.7,29,2.915,2.7259490135396787,0.09363426805691932,mid,-0.284,-0.284,1.011,1.011,0.8282,bull
EW,2025-10-28,2026-01-28,1,82.19,81.86,7.939,-0.042,-0.4,5.78,0.598,62,9.659,0.2923228494276454,0.10007449413330281,0.472,1.23,46,2.602,3.032678012393468,0.1825634100521083,strong,-0.042,-0.246,0.154,0.912,0.8282,bull
NVGS,2025-10-28,2026-03-12,1,16.19,18.08,0.5305,3.562,11.67,31.25,9.538,92,3.277,0.03671707064273926,0.04852523480259668,2.285,4.93,28,2.243,2.8398649825332,-0.04899688054364304,mid,-0.094,-0.132,0.138,0.193,0.8282,bull
STNG,2025-10-28,2025-11-28,1,61.44,57.33,7.3597,-0.558,-6.69,5.01,0.418,22,11.979,0.1742677995142532,0.34900540028376076,0.252,0.79,31,3.095,2.5991304875965646,0.07304988375593635,mid,-0.558,-0.622,2.162,2.409,0.8282,bull
YPF,2025-10-28,2026-01-06,1,33.85,34.39,9.2437,0.058,1.6,14.24,0.521,47,27.308,0.3679244128696342,0.008672205341119853,0.415,2.74,55,6.685,3.5507526082961713,0.29326081199612597,strong,0.0,-0.057,0.0,0.234,0.8282,bull
EMR,2025-10-29,2025-11-07,1,136.43,129.49,8.8088,-0.788,-5.09,2.64,0.409,7,6.457,0.20225322787723687,0.041173641503622786,0.878,1.96,34,2.253,1.6100667781649982,0.02582552851667752,mid,-0.788,-0.903,2.258,2.586,0.7894,bull
ETN,2025-10-29,2025-11-17,1,387.75,342.75,44.6825,-1.007,-11.61,0.0,0.0,13,11.524,0.16758870690838745,0.09298352062081087,0.0,0.0,10,2.769,1.2129176233589833,0.10535172247957991,mid,-1.007,-1.072,4.191,4.462,0.7894,bull
LOGI,2025-10-29,2025-11-17,1,115.84,113.27,8.8401,-0.291,-2.22,6.17,0.809,13,7.631,0.22297308617398898,0.25350203582748393,0.0,0.0,17,2.009,2.4576814500753725,0.09934825678949055,mid,-0.291,-0.389,1.104,1.478,0.7894,bull
NMM,2025-10-29,2025-12-11,1,47.21,51.54,1.8377,2.356,9.17,18.22,4.68,30,3.893,0.07445258401174147,0.0917815595221995,2.14,5.12,37,2.494,1.8437856887686626,-0.038221021243087905,mid,0.0,-0.044,0.0,0.068,0.7894,bull
BDC,2025-10-30,2025-11-03,1,122.26,117.53,1.428,-3.312,-3.87,0.0,0.0,2,1.168,0.06463156632321582,0.05804488718522754,3.742,9.9,35,2.89,1.8910228577875108,0.07480292858458593,weak,-3.312,-3.347,1.339,1.353,0.7832,bull
